 JENDL/PD-2016.1  Pd-104                                             1 0  0
 8.15344-10 2.60188-11 5.95076-13 2.000000+6 2.282423-7 7.70449-104631 6  5
 2.48156-11 5.71977-13 2.100000+6 2.107182-7 7.17740-10 2.33282-114631 6  5
 5.41886-13 2.200000+6 1.938963-7 6.57293-10 2.15611-11 5.04305-134631 6  5
 2.300000+6 1.778274-7 5.89174-10 1.95004-11 4.59025-13 2.400000+64631 6  5
 1.625416-7 5.13414-10 1.71453-11 4.08288-13 2.500000+6 1.480493-74631 6  5
 4.29980-10 1.44867-11 3.49093-13 2.600000+6 1.343440-7 3.38753-104631 6  5
 1.15142-11 2.80273-13 2.700000+6 1.214052-7 2.39533-10 8.21402-124631 6  5
 2.03398-13 2.800000+6 1.092012-7 1.32078-10 4.56855-12 1.14652-134631 6  5
 2.900000+6 9.769250-8 1.60762-11 5.60454-13 1.55350-14 3.000000+64631 6  5
 8.869172-8-1.74142-24-4.37527-24-2.64167-24 3.100000+6 1.694725-74631 6  5
 1.91019-24-1.00323-23-3.88960-24 3.200000+6 5.727057-8 1.47343-244631 6  5
-7.34559-24 1.29534-25 3.300000+6 1.198851-7-6.22951-24 1.18282-244631 6  5
-2.55717-24 3.400000+6 5.509946-8 9.02735-25 1.63087-24 1.61111-244631 6  5
 3.500000+6 2.103647-7-3.43056-23-3.32081-23 1.53715-24 3.600000+64631 6  5
 1.89247-13 2.23431-30-1.49373-29 1.41042-30 3.700000+6 6.40930-144631 6  5
-4.94792-30-1.26471-30 1.61885-30 3.800000+6 8.957400-8-5.84830-244631 6  5
 8.83759-24-1.78988-24 3.900000+6 6.554669-8 2.39111-25 6.46699-254631 6  5
-2.30077-25 4.000000+6 5.770703-8 9.45457-25 1.70805-24 1.68736-244631 6  5
 0.000000+0 1.600000+7          0          4        348         584631 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+04631 6  5
 2.666667+4 6.718477-8-8.52342-25-7.95433-24-6.26135-26 1.65715-254631 6  5
 1.066667+5 2.619761-7 4.72365-10 1.34736-11 2.74949-13 4.46536-154631 6  5
 2.133333+5 4.194515-7 8.19336-10 2.36437-11 4.87195-13 7.70993-154631 6  5
 3.200000+5 4.823175-7 1.019000-9 2.97419-11 6.20675-13 9.23571-154631 6  5
 4.266667+5 4.974442-7 1.137589-9 3.35770-11 7.08935-13 1.08254-144631 6  5
 5.333333+5 4.905220-7 1.215645-9 3.62806-11 7.72945-13 1.24028-144631 6  5
 6.400000+5 4.741052-7 1.274738-9 3.84673-11 8.29065-13 1.35822-144631 6  5
 7.466667+5 4.540851-7 1.326073-9 4.04557-11 8.81246-13 1.47055-144631 6  5
 8.533333+5 4.331757-7 1.375169-9 4.24092-11 9.33523-13 1.51580-144631 6  5
 9.600000+5 4.124799-7 1.424282-9 4.43960-11 9.88415-13 1.66245-144631 6  5
 1.066667+6 3.923242-7 1.473736-9 4.64262-11 1.04542-12 1.83376-144631 6  5
 1.173333+6 3.726903-7 1.522728-9 4.84756-11 1.10179-12 1.93952-144631 6  5
 1.280000+6 3.534491-7 1.569887-9 5.05011-11 1.16036-12 2.04469-144631 6  5
 1.386667+6 3.344649-7 1.613671-9 5.24478-11 1.21848-12 2.21418-144631 6  5
 1.493333+6 3.156591-7 1.652645-9 5.42680-11 1.27274-12 2.35848-144631 6  5
 1.600000+6 2.970277-7 1.685663-9 5.59156-11 1.32525-12 2.39813-144631 6  5
 1.706667+6 2.786302-7 1.711951-9 5.73599-11 1.37296-12 2.58130-144631 6  5
 1.813333+6 2.605688-7 1.731096-9 5.85846-11 1.41671-12 2.69639-144631 6  5
 1.920000+6 2.429648-7 1.743014-9 5.95725-11 1.45560-12 2.73561-144631 6  5
 2.026667+6 2.259395-7 1.747880-9 6.03275-11 1.48904-12 2.98414-144631 6  5
 2.133333+6 2.095998-7 1.746037-9 6.08549-11 1.51555-12 2.91164-144631 6  5
 2.240000+6 1.940311-7 1.737931-9 6.11563-11 1.53805-12 3.01065-144631 6  5
 2.346667+6 1.792934-7 1.724053-9 6.12517-11 1.55512-12 3.01099-144631 6  5
 2.453333+6 1.654224-7 1.704894-9 6.11479-11 1.56682-12 3.15700-144631 6  5
 2.560000+6 1.524309-7 1.680912-9 6.08600-11 1.57443-12 3.21390-144631 6  5
 2.666667+6 1.403132-7 1.652507-9 6.03930-11 1.57660-12 3.16983-144631 6  5
 2.773333+6 1.290479-7 1.620015-9 5.97559-11 1.57541-12 3.23394-144631 6  5
 2.880000+6 1.186021-7 1.583691-9 5.89580-11 1.56760-12 3.18617-144631 6  5
 2.986667+6 1.089340-7 1.543719-9 5.79969-11 1.55657-12 3.25695-144631 6  5
 3.093333+6 9.999641-8 1.500200-9 5.68760-11 1.54062-12 3.22004-144631 6  5
 3.200000+6 9.173823-8 1.453154-9 5.55896-11 1.52029-12 3.19204-144631 6  5
 3.306667+6 8.410675-8 1.402533-9 5.41367-11 1.49481-12 3.24762-144631 6  5
 3.413333+6 7.704885-8 1.348213-9 5.25019-11 1.46157-12 3.24894-144631 6  5
 3.520000+6 7.051209-8 1.290002-9 5.06814-11 1.42356-12 3.20163-144631 6  5
 3.626667+6 6.444548-8 1.227649-9 4.86552-11 1.37849-12 3.09320-144631 6  5
 3.733333+6 5.880007-8 1.160848-9 4.64098-11 1.32600-12 2.94411-144631 6  5
 3.840000+6 5.352935-8 1.089241-9 4.39248-11 1.26582-12 2.83018-144631 6  5
 3.946667+6 4.858943-8 1.012429-9 4.11791-11 1.19700-12 2.71261-144631 6  5
 4.053333+6 4.393917-8 9.29977-10 3.81495-11 1.11847-12 2.55431-144631 6  5
 4.160000+6 3.954031-8 8.41423-10 3.48105-11 1.02901-12 2.36861-144631 6  5
 4.266667+6 3.535743-8 7.46284-10 3.11355-11 9.28461-13 2.15432-144631 6  5
 4.373333+6 3.135788-8 6.44064-10 2.70966-11 8.14608-13 1.90833-144631 6  5
 4.480000+6 2.751165-8 5.34257-10 2.26646-11 6.87086-13 1.62662-144631 6  5
 4.586667+6 2.379129-8 4.16357-10 1.78095-11 5.44527-13 1.29369-144631 6  5
 4.693333+6 2.017182-8 2.89862-10 1.25009-11 3.85348-13 9.17401-154631 6  5
 4.800000+6 1.663102-8 1.54318-10 6.70995-12 2.08590-13 5.02477-154631 6  5
 4.906667+6 1.314929-8 9.31904-12 4.08418-13 1.28018-14 3.44596-164631 6  5
 5.013333+6 5.844553-9-4.53754-25-1.72991-25 8.26190-26 5.47806-254631 6  5
